,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
907,1.276,0.0,0.0,0.0,0.0,1.114,2.943,0.0,0.0,0.0,0.0,0.0,0.0,15.119000000000002,0.0,0.0,0.0,1.61,1.4709999999999999,0.0,0.581,0.0,0.0,0.0,1.3619999999999999,0.0,0.0,0.9999990538455589
908,0.0,0.0,0.552,0.743,0.0,0.0,0.0,0.0,0.0,0.6709999999999999,0.0,0.524,3.362,17.962,0.0,0.805,0.948,0.0,0.595,0.0,0.0,0.452,0.376,0.843,3.3760000000000003,0.5670000000000001,0.0,0.9999999988864854
909,0.0,0.871,0.0,1.7380000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.214,2.229,0.0,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,1.105,0.0,7.525888184616176e-09
911,0.0,0.0,1.205,0.0,1.338,0.0,0.0,0.867,2.095,0.0,0.0,0.0,0.0,6.357,0.848,0.748,0.0,0.0,0.0,0.0,0.0,0.36700000000000005,0.0,0.41,1.014,0.89,1.186,0.999999746573921
912,0.0,0.0,2.838,0.0,0.0,0.0,3.4330000000000003,0.0,0.0,0.0,1.4480000000000002,0.0,0.0,248.78799999999998,0.262,0.0,0.0,0.0,0.0,0.22899999999999998,0.738,0.405,0.0,0.09,0.0,0.519,0.0,6.078818313102532e-10
913,0.0,0.762,0.005,0.0,0.0,0.6,1.014,0.757,0.0,0.0,1.21,0.614,0.0,11.247,0.0,0.624,0.0,1.4240000000000002,0.0,0.0,0.0,0.0,3.09,0.0,2.524,1.39,0.0,0.9999568188826585
914,0.0,1.3519999999999999,0.0,0.529,0.0,0.0,0.0,1.771,0.0,0.0,0.0,0.0,1.095,93.385,0.0,0.0,0.0,0.0,0.0,0.7809999999999999,0.6759999999999999,1.633,0.0,0.0,0.0,0.0,0.23800000000000002,1.430057578637359e-13
915,0.0,0.0,0.41,0.0,1.176,0.5710000000000001,0.11900000000000001,0.562,0.0,0.0,0.0,1.148,0.0,16.309,0.51,2.019,0.0,1.633,0.0,0.267,1.195,3.281,0.0,0.0,1.052,0.0,0.0,0.11977959328069351
916,1.714,1.171,0.0,1.91,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,57.833,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.229,0.0,0.0,1.8958254402233639e-10
917,0.0,4.181,0.0,0.0,1.39,1.0,2.943,0.252,1.024,0.0,0.0,1.767,1.31,346.225,1.857,0.013999999999999999,0.0,1.8330000000000002,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,1.3313942189632497e-05
918,0.0,0.924,0.0,0.0,0.695,0.0,5.19,0.0,1.381,0.29,0.0,0.0,0.0,105.71799999999999,0.0,0.0,0.552,0.32899999999999996,0.0,0.0,2.167,0.0,0.0,1.062,3.3760000000000003,1.119,0.0,0.00017570065750229975
919,0.0,0.0,0.0,0.0,0.986,0.0,2.719,2.309,0.0,1.476,0.0,0.0,5.819,15.947000000000001,1.8,3.409,1.052,0.0,0.929,0.505,0.0,0.0,0.0,1.595,1.6480000000000001,0.629,1.371,0.9999999999999971
